13/3/2018 4:27:42 p. m.;0,3397922;0,2874146;NULL;NULL;NULL;INI
13/3/2018 4:27:42 p. m.;0,3397922;0,2874146;DET
13/3/2018 4:28:30 p. m.;-1,424006;0,2584863;REC
13/3/2018 4:28:31 p. m.;-2,449301;0,3239932;REC
13/3/2018 4:28:31 p. m.;-3,363841;0,7103332;REC
13/3/2018 4:28:32 p. m.;-4,383208;0,9048983;REC
13/3/2018 4:28:32 p. m.;-5,412745;1,054337;REC
13/3/2018 4:28:33 p. m.;-6,444077;1,191806;REC
13/3/2018 4:28:33 p. m.;-7,473137;1,345144;REC
13/3/2018 4:28:34 p. m.;-8,502213;1,498541;REC
13/3/2018 4:28:34 p. m.;-9,531278;1,651896;REC
13/3/2018 4:28:35 p. m.;-10,56082;1,805316;REC
13/3/2018 4:28:36 p. m.;-11,58699;2,102917;REC
13/3/2018 4:28:36 p. m.;-12,60516;2,298136;REC
13/3/2018 4:28:37 p. m.;-13,6347;2,451555;REC
13/3/2018 4:28:37 p. m.;-14,66347;2,604799;REC
13/3/2018 4:28:38 p. m.;-15,69302;2,758219;REC
13/3/2018 4:28:38 p. m.;-16,7225;2,911669;REC
13/3/2018 4:28:39 p. m.;-17,75203;3,065089;REC
13/3/2018 4:28:40 p. m.;-18,79322;3,219343;RET
13/3/2018 4:28:41 p. m.;-17,77373;3,011574;RET
13/3/2018 4:28:41 p. m.;-16,73788;2,846107;RET
13/3/2018 4:28:42 p. m.;-15,72681;3,309028;RET
13/3/2018 4:28:42 p. m.;-14,69816;3,922397;RET
13/3/2018 4:28:43 p. m.;-13,67603;4,697188;RET
13/3/2018 4:28:44 p. m.;-12,66282;4,770591;RET
13/3/2018 4:28:44 p. m.;-11,65019;4,555574;RET
13/3/2018 4:28:45 p. m.;-10,63745;4,415458;RET
13/3/2018 4:28:45 p. m.;-9,618028;4,121304;RET
13/3/2018 4:28:46 p. m.;-8,587111;3,787709;RET
13/3/2018 4:28:46 p. m.;-7,581957;3,118955;RET
13/3/2018 4:28:47 p. m.;-6,550566;2,785324;RET
13/3/2018 4:28:48 p. m.;-5,531665;2,162493;RET
13/3/2018 4:28:48 p. m.;-4,500425;1,829199;RET
13/3/2018 4:28:49 p. m.;-3,468932;1,495371;RET
13/3/2018 4:28:49 p. m.;-2,43744;1,161542;RET
13/3/2018 4:28:50 p. m.;-1,403159;0,836367;RET
13/3/2018 4:28:50 p. m.;-0,371065;0,1755574;RET
13/3/2018 4:28:53 p. m.;0,6427339;0,3347792;EVA
13/3/2018 4:29:02 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:02 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:03 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:03 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:03 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:03 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:04 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:04 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:04 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:04 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:05 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:05 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:05 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:05 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:06 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:06 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:06 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:06 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:07 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:07 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:07 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:08 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:09 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:10 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:10 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:10 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:10 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:10 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:10 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:11 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:11 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:11 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:11 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:11 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:11 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:12 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:13 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:13 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:13 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:13 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:13 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:13 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:14 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:14 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:14 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:14 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:14 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:14 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:15 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:15 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:15 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:15 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:15 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:16 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:16 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:16 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:16 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:17 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:17 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:17 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:17 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:17 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:17 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:18 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:18 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:18 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:18 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:18 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:19 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:20 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:20 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:20 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:20 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:20 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:20 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:21 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:21 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:21 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:21 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:21 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:21 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:22 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:22 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:22 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:22 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:22 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:22 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:23 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:24 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:24 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:24 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:24 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:24 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:24 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:25 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:25 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:25 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:25 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:25 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:25 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:26 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:26 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:26 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:26 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:26 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:26 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:27 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:27 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:27 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:27 p. m.;0,6427339;0,3347792;PR2
13/3/2018 4:29:30 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:30 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:30 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:30 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:31 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:31 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:31 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:31 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:32 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:32 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:33 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:36 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:36 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:37 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:37 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:38 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:41 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:41 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:41 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:42 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:42 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:46 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:47 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:49 p. m.;-0,3655018;0,1041421;PR2
13/3/2018 4:29:49 p. m.;-0,3655018;0,1041421;PR3
